"Order.Date","Year","Region","State","Category","Sub.Category","Segment","Ship.Mode","Sales","Profit","Discount","Quantity","Profit_Margin","Loss_Flag"
2011-03-18,2011,"South","Florida","Furniture","Furnishings","Home Office","Standard Class",31,8.0766,0.2,2,0.260535483870968,"Profit"
2011-03-18,2011,"South","Florida","Office Supplies","Art","Home Office","Standard Class",8,1.002,0.2,3,0.12525,"Profit"
2011-03-18,2011,"South","Florida","Office Supplies","Fasteners","Home Office","Standard Class",19,5.9175,0.2,3,0.311447368421053,"Profit"
2011-03-18,2011,"South","Florida","Office Supplies","Paper","Home Office","Standard Class",21,7.4816,0.2,4,0.356266666666667,"Profit"
2011-03-18,2011,"West","California","Technology","Machines","Home Office","Standard Class",1280,415.9896,0.2,4,0.324991875,"Profit"
2011-03-19,2011,"South","Florida","Office Supplies","Binders","Corporate","First Class",34,-25.737,0.7,5,-0.756970588235294,"Loss"
2011-03-19,2011,"South","Florida","Furniture","Furnishings","Corporate","First Class",20,5.5044,0.2,3,0.27522,"Profit"
2011-03-19,2011,"South","Florida","Furniture","Furnishings","Corporate","First Class",5,1.3728,0.2,3,0.27456,"Profit"
2011-03-19,2011,"South","Florida","Office Supplies","Labels","Corporate","First Class",12,3.9852,0.2,4,0.3321,"Profit"
2011-03-19,2011,"South","Florida","Office Supplies","Storage","Corporate","First Class",26,1.962,0.2,3,0.0754615384615385,"Profit"
2011-03-19,2011,"South","Florida","Technology","Accessories","Corporate","First Class",170,53.2,0.2,2,0.312941176470588,"Profit"
2011-03-19,2011,"South","Florida","Technology","Phones","Corporate","First Class",324,28.3479,0.2,3,0.0874935185185185,"Profit"
2011-03-21,2011,"South","Virginia","Office Supplies","Art","Corporate","Standard Class",9,2.7028,0,4,0.300311111111111,"Profit"
2011-03-21,2011,"South","Virginia","Office Supplies","Binders","Corporate","Standard Class",123,59.0112,0,3,0.479765853658537,"Profit"
2011-03-21,2011,"South","Virginia","Office Supplies","Labels","Corporate","Standard Class",14,6.624,0,5,0.473142857142857,"Profit"
2011-03-21,2011,"South","Virginia","Office Supplies","Paper","Corporate","Standard Class",123,60.2553,0,3,0.489880487804878,"Profit"
2011-03-21,2011,"South","Virginia","Technology","Phones","Corporate","Standard Class",3500,909.9818,0,7,0.2599948,"Profit"
2011-03-21,2011,"South","Tennessee","Furniture","Chairs","Consumer","Standard Class",218,-10.9188,0.2,3,-0.0500862385321101,"Loss"
2011-03-21,2011,"South","Tennessee","Furniture","Furnishings","Consumer","Standard Class",33,6.5904,0.2,3,0.199709090909091,"Profit"
2011-03-21,2011,"South","Tennessee","Office Supplies","Labels","Consumer","Standard Class",59,22.2,0.2,5,0.376271186440678,"Profit"
2011-03-21,2011,"South","North Carolina","Office Supplies","Storage","Corporate","Standard Class",16,-3.8646,0.2,1,-0.2415375,"Loss"
2011-03-21,2011,"East","Ohio","Office Supplies","Art","Consumer","Standard Class",7,1.2038,0.2,2,0.171971428571429,"Profit"
2011-03-21,2011,"East","Ohio","Office Supplies","Art","Consumer","Standard Class",6,1.5876,0.2,3,0.2646,"Profit"
2011-03-22,2011,"Central","Indiana","Office Supplies","Art","Consumer","Same Day",16,6.512,0,2,0.407,"Profit"
2011-03-22,2011,"South","North Carolina","Office Supplies","Binders","Consumer","Standard Class",8,-5.8604,0.7,4,-0.73255,"Loss"
2011-03-22,2011,"South","North Carolina","Office Supplies","Binders","Consumer","Standard Class",51,-39.4565,0.7,5,-0.773656862745098,"Loss"
2011-03-22,2011,"West","Arizona","Furniture","Chairs","Corporate","Standard Class",314,-35.3646,0.2,3,-0.112626114649682,"Loss"
2011-03-22,2011,"West","Arizona","Office Supplies","Paper","Corporate","Standard Class",74,23.235,0.2,3,0.313986486486486,"Profit"
2011-03-23,2011,"West","California","Office Supplies","Storage","Consumer","Second Class",330,85.904,0,2,0.260315151515151,"Profit"
2011-03-23,2011,"South","Florida","Office Supplies","Labels","Consumer","First Class",10,3.2214,0.2,3,0.32214,"Profit"
2011-03-23,2011,"West","California","Technology","Phones","Consumer","Second Class",605,37.797,0.2,6,0.0624743801652893,"Profit"
2011-03-24,2011,"East","New York","Office Supplies","Paper","Consumer","Standard Class",25,11.703,0,5,0.46812,"Profit"
2011-03-24,2011,"West","California","Furniture","Furnishings","Consumer","Second Class",40,14.5728,0,2,0.36432,"Profit"
2011-03-25,2011,"West","California","Office Supplies","Art","Consumer","Standard Class",25,9.9216,0,6,0.396864,"Profit"
2011-03-25,2011,"West","California","Office Supplies","Art","Consumer","Standard Class",15,3.72,0,2,0.248,"Profit"
2011-03-25,2011,"West","California","Office Supplies","Art","Consumer","Standard Class",7,1.9024,0,2,0.271771428571429,"Profit"
2011-03-25,2011,"West","California","Technology","Accessories","Consumer","Standard Class",45,15.918,0,4,0.353733333333333,"Profit"
2011-03-25,2011,"East","New York","Furniture","Chairs","Consumer","Standard Class",367,65.2064,0.1,7,0.177674114441417,"Profit"
2011-03-26,2011,"West","California","Office Supplies","Art","Corporate","Second Class",3,0.84,0,2,0.28,"Profit"
2011-03-26,2011,"West","California","Office Supplies","Labels","Consumer","Second Class",19,9,0,5,0.473684210526316,"Profit"
2011-03-26,2011,"West","California","Technology","Accessories","Corporate","Standard Class",66,8.619,0,3,0.130590909090909,"Profit"
2011-03-26,2011,"West","California","Office Supplies","Binders","Corporate","Second Class",28,9.4284,0.2,4,0.336728571428571,"Profit"
2011-03-26,2011,"West","California","Technology","Phones","Corporate","Second Class",29,2.8784,0.2,2,0.0992551724137931,"Profit"
2011-03-28,2011,"Central","Iowa","Office Supplies","Envelopes","Consumer","Standard Class",6,2.8764,0,3,0.4794,"Profit"
2011-03-28,2011,"Central","Iowa","Furniture","Tables","Consumer","Standard Class",1185,106.6248,0,4,0.0899787341772152,"Profit"
2011-03-28,2011,"East","Ohio","Furniture","Tables","Home Office","Standard Class",331,-143.2548,0.4,1,-0.432793957703927,"Loss"
2011-03-28,2011,"West","New Mexico","Technology","Phones","Home Office","Standard Class",302,22.6782,0.2,3,0.0750933774834437,"Profit"
2011-03-29,2011,"Central","Texas","Furniture","Tables","Consumer","Standard Class",891,-152.7156,0.3,3,-0.17139797979798,"Loss"
2011-03-30,2011,"East","New York","Office Supplies","Art","Consumer","Standard Class",50,20.853,0,5,0.41706,"Profit"
2011-03-30,2011,"East","New York","Office Supplies","Art","Corporate","First Class",11,2.94,0,5,0.267272727272727,"Profit"
2011-03-30,2011,"West","Washington","Office Supplies","Labels","Corporate","Standard Class",44,22.2,0,3,0.504545454545455,"Profit"
2011-03-30,2011,"West","Washington","Office Supplies","Storage","Corporate","Standard Class",16,0,0,3,0,"Profit"
2011-03-30,2011,"Central","Minnesota","Office Supplies","Storage","Consumer","Standard Class",129,6.465,0,2,0.0501162790697674,"Profit"
2011-03-30,2011,"Central","Texas","Furniture","Chairs","Home Office","First Class",127,-9.093,0.3,7,-0.0715984251968504,"Loss"
2011-03-30,2011,"West","California","Furniture","Bookcases","Consumer","Standard Class",206,-12.098,0.15,2,-0.0587281553398058,"Loss"
2011-03-30,2011,"Central","Texas","Office Supplies","Envelopes","Home Office","First Class",336,113.3055,0.2,5,0.33721875,"Profit"
2011-03-30,2011,"Central","Texas","Technology","Phones","Home Office","First Class",252,88.1804,0.2,7,0.349922222222222,"Profit"
2011-03-31,2011,"West","California","Office Supplies","Appliances","Consumer","Standard Class",53,14.8344,0,2,0.279894339622642,"Profit"
2011-03-31,2011,"East","Pennsylvania","Office Supplies","Binders","Consumer","Same Day",1,-0.5964,0.7,1,-0.5964,"Loss"
2011-03-31,2011,"Central","Illinois","Office Supplies","Binders","Consumer","Standard Class",8,-13.8278,0.8,7,-1.728475,"Loss"
2011-03-31,2011,"South","Florida","Office Supplies","Binders","Consumer","Same Day",13,-10.116,0.7,5,-0.778153846153846,"Loss"
2011-03-31,2011,"South","Florida","Office Supplies","Binders","Corporate","Standard Class",2,-1.3083,0.7,1,-0.65415,"Loss"
2011-03-31,2011,"Central","Illinois","Technology","Accessories","Consumer","Standard Class",80,13.9972,0.2,2,0.174965,"Profit"
2011-03-31,2011,"South","Florida","Furniture","Chairs","Consumer","Same Day",1125,98.4802,0.2,7,0.0875379555555555,"Profit"
2011-03-31,2011,"South","Florida","Office Supplies","Art","Consumer","Same Day",4,1.0584,0.2,2,0.2646,"Profit"
2011-03-31,2011,"West","California","Office Supplies","Binders","Consumer","Standard Class",674,252.588,0.2,2,0.374759643916914,"Profit"
2011-04-01,2011,"West","California","Office Supplies","Labels","Consumer","Second Class",30,14.8,0,2,0.493333333333333,"Profit"
2011-04-01,2011,"East","Massachusetts","Office Supplies","Binders","Corporate","Standard Class",6,3.0576,0,2,0.5096,"Profit"
2011-04-01,2011,"East","Massachusetts","Office Supplies","Storage","Corporate","Standard Class",67,2.6784,0,4,0.0399761194029851,"Profit"
2011-04-01,2011,"West","California","Office Supplies","Binders","Consumer","Second Class",17,5.5536,0.2,4,0.326682352941176,"Profit"
2011-04-02,2011,"South","Georgia","Office Supplies","Appliances","Consumer","Standard Class",155,40.274,0,5,0.259832258064516,"Profit"
2011-04-02,2011,"South","Georgia","Office Supplies","Paper","Consumer","Standard Class",16,7.128,0,3,0.4455,"Profit"
2011-04-02,2011,"South","Georgia","Technology","Phones","Consumer","Standard Class",1050,293.9804,0,7,0.279981333333333,"Profit"
2011-04-02,2011,"South","Virginia","Furniture","Furnishings","Corporate","Standard Class",178,46.1968,0,2,0.259532584269663,"Profit"
2011-04-02,2011,"Central","Texas","Office Supplies","Paper","Consumer","Second Class",27,9.352,0.2,5,0.34637037037037,"Profit"
2011-04-02,2011,"Central","Texas","Office Supplies","Paper","Consumer","Second Class",33,10.465,0.2,7,0.317121212121212,"Profit"
2011-04-03,2011,"West","California","Office Supplies","Envelopes","Corporate","Standard Class",11,5.58,0,2,0.507272727272727,"Profit"
2011-04-03,2011,"West","California","Technology","Accessories","Corporate","Standard Class",62,22.4316,0,3,0.3618,"Profit"
2011-04-03,2011,"West","California","Technology","Accessories","Corporate","Standard Class",160,57.5928,0,2,0.359955,"Profit"
2011-04-04,2011,"West","California","Office Supplies","Labels","Home Office","Standard Class",19,9.072,0,6,0.477473684210526,"Profit"
2011-04-04,2011,"South","Louisiana","Office Supplies","Paper","Corporate","Standard Class",13,6.3504,0,2,0.488492307692308,"Profit"
2011-04-04,2011,"South","Louisiana","Office Supplies","Paper","Corporate","Standard Class",19,9.3312,0,3,0.491115789473684,"Profit"
2011-04-04,2011,"South","Louisiana","Office Supplies","Storage","Corporate","Standard Class",233,9.302,0,5,0.0399227467811159,"Profit"
2011-04-04,2011,"Central","Michigan","Office Supplies","Art","Consumer","Standard Class",79,23.808,0,4,0.301367088607595,"Profit"
2011-04-04,2011,"Central","Michigan","Furniture","Furnishings","Consumer","Standard Class",5,2.3521,0,1,0.47042,"Profit"
2011-04-04,2011,"South","Louisiana","Technology","Accessories","Corporate","Standard Class",100,42.9914,0,2,0.429914,"Profit"
2011-04-04,2011,"West","California","Office Supplies","Binders","Corporate","First Class",7,2.245,0.2,2,0.320714285714286,"Profit"
2011-04-05,2011,"East","New York","Office Supplies","Paper","Home Office","First Class",55,26.6304,0,1,0.484189090909091,"Profit"
2011-04-05,2011,"South","Kentucky","Office Supplies","Binders","Corporate","Standard Class",115,56.5264,0,7,0.491533913043478,"Profit"
2011-04-05,2011,"South","Virginia","Office Supplies","Art","Corporate","Second Class",23,7.5768,0,7,0.329426086956522,"Profit"
2011-04-05,2011,"South","Virginia","Office Supplies","Art","Corporate","Second Class",23,6.6584,0,7,0.289495652173913,"Profit"
2011-04-05,2011,"South","Virginia","Office Supplies","Paper","Corporate","Second Class",13,6.3504,0,2,0.488492307692308,"Profit"
2011-04-05,2011,"South","Virginia","Office Supplies","Supplies","Corporate","Second Class",4164,83.281,0,5,0.0200002401536984,"Profit"
2011-04-05,2011,"Central","Michigan","Office Supplies","Art","Consumer","Second Class",14,4.5837,0,3,0.327407142857143,"Profit"
2011-04-05,2011,"Central","Michigan","Office Supplies","Art","Consumer","Second Class",27,7.476,0,2,0.276888888888889,"Profit"
2011-04-05,2011,"Central","Michigan","Office Supplies","Binders","Consumer","Second Class",40,18.09,0,5,0.45225,"Profit"
2011-04-05,2011,"Central","Michigan","Office Supplies","Storage","Consumer","Second Class",690,20.6946,0,6,0.0299921739130435,"Profit"
2011-04-05,2011,"South","Virginia","Technology","Phones","Corporate","Second Class",29,8.4071,0,1,0.2899,"Profit"
2011-04-05,2011,"Central","Illinois","Office Supplies","Storage","Corporate","First Class",52,3.9072,0.2,4,0.0751384615384615,"Profit"
2011-04-05,2011,"Central","Illinois","Office Supplies","Storage","Corporate","First Class",50,3.7224,0.2,4,0.074448,"Profit"
2011-04-06,2011,"West","California","Office Supplies","Paper","Corporate","Standard Class",55,26.6304,0,1,0.484189090909091,"Profit"
2011-04-06,2011,"West","California","Office Supplies","Paper","Corporate","Standard Class",19,9.3312,0,3,0.491115789473684,"Profit"
2011-04-06,2011,"West","California","Office Supplies","Art","Corporate","Second Class",71,18.447,0,3,0.259816901408451,"Profit"
2011-04-06,2011,"West","Washington","Furniture","Tables","Corporate","Standard Class",654,111.1035,0,3,0.169883027522936,"Profit"
2011-04-06,2011,"West","Washington","Technology","Accessories","Corporate","Standard Class",34,2.034,0,2,0.0598235294117647,"Profit"
2011-04-06,2011,"West","California","Technology","Accessories","Corporate","Second Class",300,131.9868,0,3,0.439956,"Profit"
2011-04-06,2011,"West","California","Furniture","Furnishings","Corporate","Standard Class",33,12.9129,0,7,0.3913,"Profit"
2011-04-06,2011,"West","California","Furniture","Furnishings","Corporate","Standard Class",92,15.6332,0,2,0.169926086956522,"Profit"
2011-04-06,2011,"East","Pennsylvania","Office Supplies","Binders","Corporate","Standard Class",45,-35.928,0.7,6,-0.7984,"Loss"
2011-04-06,2011,"East","Pennsylvania","Furniture","Tables","Home Office","First Class",155,-36.1116,0.4,3,-0.232978064516129,"Loss"
2011-04-06,2011,"East","Pennsylvania","Technology","Accessories","Home Office","First Class",117,21.897,0.2,2,0.187153846153846,"Profit"
2011-04-06,2011,"East","Pennsylvania","Office Supplies","Supplies","Home Office","First Class",10,-2.1896,0.2,1,-0.21896,"Loss"
2011-04-06,2011,"West","California","Office Supplies","Binders","Corporate","Second Class",66,23.7684,0.2,2,0.360127272727273,"Profit"
2011-04-07,2011,"South","Georgia","Office Supplies","Paper","Home Office","Same Day",58,27.9936,0,9,0.482648275862069,"Profit"
2011-04-07,2011,"South","South Carolina","Office Supplies","Paper","Corporate","Standard Class",123,60.2553,0,3,0.489880487804878,"Profit"
2011-04-07,2011,"South","Georgia","Technology","Phones","Home Office","Same Day",201,50.2425,0,3,0.249962686567164,"Profit"
2011-04-07,2011,"South","Alabama","Furniture","Furnishings","Consumer","First Class",9,2.7776,0,2,0.308622222222222,"Profit"
2011-04-07,2011,"South","South Carolina","Technology","Phones","Corporate","Standard Class",630,163.787,0,5,0.259979365079365,"Profit"
2011-04-08,2011,"South","Alabama","Furniture","Tables","Corporate","Standard Class",1216,316.1392,0,8,0.259982894736842,"Profit"
2011-04-08,2011,"West","California","Technology","Accessories","Home Office","Standard Class",400,139.986,0,4,0.349965,"Profit"
2011-04-08,2011,"East","Ohio","Furniture","Tables","Consumer","Standard Class",172,-94.6605,0.4,1,-0.550351744186046,"Loss"
2011-04-08,2011,"West","Arizona","Office Supplies","Fasteners","Home Office","Standard Class",50,-11.8256,0.2,8,-0.236512,"Loss"
2011-04-08,2011,"West","Arizona","Office Supplies","Fasteners","Corporate","Standard Class",2,0.8288,0.2,2,0.4144,"Profit"
2011-04-08,2011,"West","Arizona","Office Supplies","Paper","Corporate","Standard Class",19,6.8904,0.2,3,0.362652631578947,"Profit"
2011-04-08,2011,"West","California","Furniture","Tables","Home Office","Standard Class",100,2.4898,0.2,1,0.024898,"Profit"
2011-04-11,2011,"West","Montana","Office Supplies","Storage","Consumer","Standard Class",87,24.3824,0,7,0.280257471264368,"Profit"
2011-04-11,2011,"West","Montana","Technology","Accessories","Consumer","Standard Class",217,91.3248,0,6,0.420851612903226,"Profit"
2011-04-11,2011,"West","Idaho","Office Supplies","Binders","Consumer","Standard Class",10,3.3544,0.2,1,0.33544,"Profit"
2011-04-11,2011,"West","Montana","Technology","Phones","Consumer","Standard Class",106,9.2386,0.2,2,0.0871566037735849,"Profit"
2011-04-11,2011,"South","Florida","Office Supplies","Fasteners","Consumer","Second Class",7,2.3328,0.2,3,0.333257142857143,"Profit"
2011-04-11,2011,"South","Florida","Office Supplies","Paper","Consumer","Second Class",10,3.6288,0.2,2,0.36288,"Profit"
2011-04-11,2011,"South","Florida","Technology","Accessories","Consumer","Second Class",336,41.993,0.2,7,0.124979166666667,"Profit"
2011-04-11,2011,"South","Florida","Technology","Accessories","Consumer","Second Class",384,81.5949,0.2,3,0.21248671875,"Profit"
2011-04-11,2011,"Central","Texas","Technology","Phones","Home Office","Second Class",758,265.4232,0.2,6,0.35016253298153,"Profit"
2011-04-12,2011,"West","California","Office Supplies","Art","Corporate","Standard Class",40,16.2688,0,2,0.40672,"Profit"
